,Unnamed: 0,ts,ID,DLC,bin
5226,147,0.073398,12E,8,1100101010000000000000010111111111100000111111111111111100000000
19981,148,0.073646,17E,8,100011111111
34783,152,0.073726,2B7,6,001001100000110000001110000000000000000011110000
26657,149,0.073893,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13359,150,0.074141,29A,8,11111111000
43192,181,0.07501,653,5,0011110100010000000100000000000000000000
45446,141,0.075725,657,3,011111010011111001000100
15167,156,0.076934,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10354,158,0.077383,189,8,0011001000000010110001010011110010010000110000100000000000000000
3718,161,0.078994,217,8,1111111111111111000000110000000000000000000000000000000001100000
41683,59,0.080029,3FA,3,100100010000000000000100
34784,151,0.080428,2B7,6,011001010000000011100000111111111111111000000001
40188,135,0.080807,218,2,101101100000010
33286,153,0.08125,3B7,7,10011101000000000000000000000000111111100000000000000000
23647,164,0.082716,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29977,166,0.083141,0C6,8,0111110101011111100000000000000010000000000000011011111001100100
5227,167,0.083381,12E,8,1100101010000000000000010111111111100000111111111111111100000000
19982,168,0.083629,17E,8,100011111111
26658,169,0.083875,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18175,170,0.084111,211,8,0100011000000000111111111111111100001010000000000000000011101010
1922,171,0.084357,242,8,0000000000000000111111111110111111111110000000000000110100000000
8846,173,0.084747,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1167,174,0.084998,354,8,0
19673,175,0.085242,5000000000.0,8,0000000000111000000000000000000000000000000110000000000000000000
34785,82,0.087131,2B7,6,101010110100010000000000000010110000110100000000
15168,176,0.087399,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10355,178,0.087846,189,8,0011001000000010110001010011110010010000110000100000000000000000
863,183,0.090764,5DA,8,0011100101100111000000000000000010011001001001001011011100100000
32981,184,0.091009,648,8,0000000000000000000000000111111011111100011111101111110000000110
22980,186,0.091397,66A,8,0000000011111110000000000000100100001001110000000000000000000000
23648,187,0.092732,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29978,189,0.093158,0C6,8,0111110101011111100000000000000010000000000000011010000010000010
5228,190,0.093398,12E,8,1100101010000000000000100111111111100000111111111111111100000000
19983,191,0.093647,17E,8,100011111111
34786,196,0.093833,2B7,6,001001100000110000001110000000000000000011110000
26659,192,0.093893,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13360,193,0.094137,29A,8,100011110111
15169,197,0.09689,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10356,199,0.097336,189,8,0011001000000010110001010011110010010000110000100000000000000000
3719,204,0.098911,217,8,1111111111111111000000110000000000000000000000000000000001100000
44400,185,0.099987,65C,4,00100000011010001001100000000000
43193,40,0.100013,653,5,1011111000000000000000010110100000000000
41684,61,0.100036,3FA,3,100000010000000000000000
46642,38,0.100036,500,6,011000010000001011011000110110000100111101110010
39281,80,0.100087,2B9,4,00100011101110110000010000000000
34787,195,0.100535,2B7,6,011001010000000011100000111111111111111000000001
45447,140,0.100967,657,3,000110011100000011000000
40189,132,0.101009,218,2,1110001010011000
33287,14,0.101562,3B7,7,11000111001100111111111101000001010011110111111101000110
23649,207,0.102736,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29979,209,0.10316,0C6,8,0111110101011111100000000000000010000000000000011010001010000000
5229,210,0.103401,12E,8,1100101010000000000000100111111111100000111111111111111100000000
19984,211,0.103649,17E,8,100011111111
26660,212,0.103895,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18176,213,0.104131,211,8,0100011000000000111111111111111100001010000000000000000011101010
1923,214,0.104377,242,8,0000000000000000111111111110111111111110000000000000110100000000
8847,216,0.104768,29C,8,0000000000000000000000000000000011111111111111110000000000000000
34788,100,0.107238,2B7,6,101010110100010000000000000011001111010000000000
15170,219,0.107483,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10357,221,0.107929,189,8,0011001000000010110001010011110010010000110000100000000000000000
3418,223,0.110012,4F8,8,0101100000010000001100001111111111111111000000111111111100000000
303,224,0.112778,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
29980,226,0.113202,0C6,8,0111110101011111100000000000000010000000000000011010010001111110
5230,227,0.113444,12E,8,1100101110000000000000100111111111100000111111111111111100000000
23650,228,0.11368,17A,8,0011001000000110010100001010101000000000001100000011001000000000
19985,229,0.113929,17E,8,100011111111
34789,234,0.11394,2B7,6,001001100000110000001110000000000000000011110000
26661,230,0.114175,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13361,231,0.114421,29A,8,100111110110
14860,233,0.114831,350,8,1100011100100011010111010110001100010100110010001001010010000101
15171,236,0.116896,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10358,238,0.117348,189,8,0011001000000010110001010011110010010000110000100000000000000000
3720,240,0.11891,217,8,1111111111111111000000110000000000000000000000000000000001100000
41685,49,0.120043,3FA,3,101011100000000000000000
34790,232,0.120643,2B7,6,011001010000000011100000111111111111111000000001
40190,36,0.12121,218,2,11111110
33288,34,0.121875,3B7,7,00001010001100100000100000000000000001101111011000000100
23651,246,0.122729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29981,248,0.123155,0C6,8,0111110101011111100000000000000010000000000000011010011001111100
5231,249,0.123397,12E,8,1100101110000000000000100111111111100000111111111111111100000000
19986,250,0.123646,17E,8,100011111111
26662,251,0.123892,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18177,252,0.124129,211,8,0100011000000000111111111111111100001010000000000000000011101010
1924,253,0.124374,242,8,0000000000000000111111111110111111111110000000000000110100000000
8848,255,0.124765,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1168,256,0.125015,354,8,0
43194,70,0.125017,653,5,1001001000010000101100110101001011001000
29668,257,0.125255,55D,8,0000011000011101111101000000111110010001100000000000000010000000
45448,348,0.126209,657,3,111011100100000000000000
34791,123,0.127345,2B7,6,101010110100010000000000000011011011100000000000
15172,258,0.127354,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10359,260,0.127807,189,8,0011001000000010110001010011110010010000110000100000000000000000
23652,268,0.132729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29982,270,0.133152,0C6,8,0111110101011111100000000000000010000000000000011010100001111010
44401,317,0.133316,65C,4,00110011111111001010010000000000
46643,142,0.133382,500,6,011111000000000000000110000000000000000000000000
5232,271,0.133395,12E,8,1100101110000000000000100111111111100000111111111111111100000000
39282,302,0.13345,2B9,4,01101001110000000000000000000000
19987,272,0.133643,17E,8,100011111111
26663,273,0.13389,20C,8,1111100011111111111100100001000011111111111100000000000000000000
34792,277,0.134047,2B7,6,001001100000110000001110000000000000000011110000
13362,274,0.134133,29A,8,101011110101
15173,278,0.13698,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10360,280,0.137433,189,8,0011001000000010110001010011110010010000110000100000000000000000
3721,282,0.13909,217,8,1111111111111111000000110000000000000000000000000000000001100000
41686,409,0.14005,3FA,3,011010000000101001010000
34793,276,0.14075,2B7,6,011001010000000011100000111111111111111000000001
40191,408,0.141412,218,2,100111011110000
33289,37,0.142187,3B7,7,00111100111111111111111111111111111111111111111111110000
23653,286,0.142715,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29983,288,0.143139,0C6,8,0111110101011111100000000000000010000000000000011010101001111000
5233,289,0.143381,12E,8,1100101110000000000000100111111111100000111111111111111100000000
19988,290,0.143629,17E,8,100011111111
26664,291,0.143876,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18178,292,0.144111,211,8,0100011000000000111111111111111100001010000000000000000011101011
1925,293,0.144358,242,8,0000000000000000111111111110111111111110000000000000110100000000
8849,295,0.144748,29C,8,0000000000000000000000000000000011111111111111110000000000000000
15174,297,0.146795,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10361,299,0.147242,189,8,0011001000000010110001010011110010010000110000100000000000000000
34794,145,0.147452,2B7,6,101010110100010000000000000011100110110000000000
1,301,0.148884,5DE,8,1000010
43195,133,0.15002,653,5,0100000001011101000000000000000001000100
45449,339,0.15145,657,3,100000010000100000000000
29984,306,0.153124,0C6,8,0111110101011111100000000000000010000000000000011010110001110110
5234,307,0.153365,12E,8,1100101010000000000000000111111111010000111111111111111100000000
23654,308,0.153601,17A,8,0011001000000110010100001010101000000000001100000011001000000000
19989,309,0.153849,17E,8,100011111111
26665,310,0.154095,20C,8,1111100011111111111100100001000011111111111100000000000000000000
34795,314,0.154154,2B7,6,001001100000110000001110000000000000000011110000
13363,311,0.154341,29A,8,101111110100
8541,313,0.154769,2C2,8,0000011000111011000000000000000000000000000000000000000000000000
8239,315,0.155201,4AD,8,0000000011111111111111110000000000000000000000000000000000000000
15175,319,0.1569,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10362,321,0.157347,189,8,0011001000000010110001010011110010010000110000100000000000000000
3722,323,0.158919,217,8,1111111111111111000000110000000000000000000000000000000001100000
23341,326,0.159609,2BC,8,1001010011001001100001010001100010100010100001111011010110110110
41687,267,0.160058,3FA,3,011001000000111011010000
34796,312,0.160857,2B7,6,011001010000000011100000111111111111111000000001
40192,407,0.161614,218,2,1000100000000
33290,262,0.162499,3B7,7,10100011011000100000101011100001000000000000000000000001
23655,327,0.162731,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29985,329,0.163153,0C6,8,0111110101011111100000000000000010000000000000011010111001110100
5235,330,0.163394,12E,8,1100101010000000000000000111111111010000111111111111111100000000
19990,331,0.163642,17E,8,100011111111
26666,332,0.163888,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18179,333,0.164124,211,8,0100011000000000111111111111111100001010000000000000000011101010
1926,334,0.16437,242,8,0000000000000000111111111110111111111110000000000000110100000000
8850,336,0.164761,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1169,338,0.165123,354,8,0
44402,388,0.166645,65C,4,11111101111100010010000000011011
46644,366,0.166727,500,6,001110100001000010010010010011010010000001100000
39283,303,0.166812,2B9,4,00110101110000000000000000000000
15176,341,0.167346,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
34797,165,0.167559,2B7,6,101010110100010000000000000011110010000000000000
10363,343,0.167793,189,8,0011001000000010110001010011110010010000110000100000000000000000
304,349,0.172764,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
29986,351,0.173189,0C6,8,0111110101011111100000000000000010000000000000011011000001110010
5236,352,0.173425,12E,8,1100101010000000000000010111111111010000111111111111111100000000
23656,353,0.173661,17A,8,0011001000000110010100001010101000000000001100000011001000000000
19991,354,0.173909,17E,8,100011111111
26667,355,0.174155,20C,8,1111100011111111111100100001000011111111111100000000000000000000
34798,358,0.174261,2B7,6,001001100000110000001110000000000000000011110000
13364,356,0.1744,29A,8,110011110011
43196,387,0.175023,653,5,0011110100010000000100000000000000000000
45450,346,0.176692,657,3,011111010011111001000100
15177,362,0.177037,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10364,364,0.177483,189,8,0011001000000010110001010011110010010000110000100000000000000000
41688,264,0.180065,3FA,3,100100010000000000000100
3723,367,0.180216,217,8,1111111111111111000000110000000000000000000000000000000001100000
34799,357,0.180964,2B7,6,011001010000000011100000111111111111111000000001
40193,340,0.181816,218,2,101101100000010
23657,370,0.182727,17A,8,0011001000000110010100001010101000000000001100000011001000000000
33291,359,0.182812,3B7,7,10011101000000000000000000000000111111100000000000000000
29987,372,0.183144,0C6,8,0111110101011111100000000000000010000000000000011011001001110000
5237,373,0.183381,12E,8,1100101010000000000000010111111111010000111111111111111100000000
19992,374,0.183629,17E,8,100011111111
26668,375,0.183875,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18180,376,0.184111,211,8,0100011000000000111111111111111100001010000000000000000011101100
1927,377,0.184357,242,8,0000000000000000111111111110111111111110000000000000110100000000
8851,379,0.184748,29C,8,0000000000000000000000000000000011111111111111110000000000000000
19674,381,0.18516,5000000000.0,8,0000000000111000000000000000000000000000000110000000000000000000
15178,382,0.186853,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10365,384,0.187299,189,8,0011001000000010110001010011110010010000110000100000000000000000
34800,188,0.187666,2B7,6,101010110100010000000000000000001000001100000000
864,389,0.189551,5DA,8,0011100101100111000000000000000010011001001001001011011100100000
32982,390,0.189795,648,8,0000000000000000000000000111111011111100011111101111110000000110
22981,392,0.190182,66A,8,0000000011111110000000000000100100001001110000000000000000000000
23658,393,0.192744,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29988,395,0.193166,0C6,8,0111110101011111100000000000000010000000000000011011010001101110
5238,396,0.193413,12E,8,1100101110000000000000000111111111100000111111111111111100000000
19993,397,0.19366,17E,8,100011111111
26669,398,0.193907,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13365,400,0.194319,29A,8,110111110010
34801,402,0.194369,2B7,6,001001100000110000001110000000000000000011110000
15179,403,0.197373,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10366,405,0.197817,189,8,0011001000000010110001010011110010010000110000100000000000000000
3724,410,0.199773,217,8,1111111111111111000000110000000000000000000000000000000001100000
44403,391,0.199974,65C,4,00100000011010001001011100000000
43197,245,0.200026,653,5,1011111000000000000000010110100000000000
41689,266,0.200072,3FA,3,100000010000000000000000
46645,243,0.200072,500,6,011000010000001010100101111111011010100110100100
39284,285,0.200175,2B9,4,00100011011101001011111000000000
34802,401,0.201071,2B7,6,011001010000000011100000111111111111111000000001
45451,345,0.201934,657,3,000110011100000011000000
40194,337,0.202017,218,2,1110001010011000
23659,413,0.202744,17A,8,0011001000000110010100001010101000000000001100000011001000000000
33292,218,0.203124,3B7,7,11000111001100111111111101000001010011110111111101000110
29989,415,0.203164,0C6,8,0111110101011111100000000000000010000000000000011011011001101100
5239,416,0.20341,12E,8,1100101110000000000000000111111111100000111111111111111100000000
19994,417,0.203658,17E,8,100011111111
26670,418,0.203904,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18181,419,0.20414,211,8,0100011000000000111111111111111100001010000000000000000011101011
1928,420,0.204387,242,8,0000000000000000111111111110111111111110000000000000110100000000
8852,422,0.204777,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1170,423,0.205027,354,8,0
15180,424,0.207342,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
34803,208,0.207773,2B7,6,101010110100010000000000000000011100111100000000
10367,426,0.207792,189,8,0011001000000010110001010011110010010000110000100000000000000000
3419,429,0.212008,4F8,8,0101100000010000001100001111111111111111000000111111111100000000
23660,430,0.212746,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29990,432,0.213173,0C6,8,0111110101011111100000000000000010000000000000011011100001101010
5240,433,0.213411,12E,8,1100101010000000000000010111111111110000111111111111111100000000
19995,434,0.213659,17E,8,100011111111
26671,435,0.213905,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13366,436,0.214151,29A,8,111011110001
34804,439,0.214476,2B7,6,001001100000110000001110000000000000000011110000
14861,438,0.214561,350,8,1100011100100011010111010110001100010100110010001001010010000101
15181,441,0.217557,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10368,443,0.218003,189,8,0011001000000010110001010011110010010000110000100000000000000000
3725,446,0.219946,217,8,1111111111111111000000110000000000000000000000000000000001100000
41690,89,0.220079,3FA,3,101011100000000000000000
34805,437,0.221178,2B7,6,011001010000000011100000111111111111111000000001
40195,78,0.222219,218,2,11111110
23661,451,0.22275,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29991,453,0.223172,0C6,8,0111110101011111100000000000000010000000000000011011101001101000
5241,454,0.22341,12E,8,1100101010000000000000010111111111110000111111111111111100000000
33293,56,0.223437,3B7,7,00001010001100100000100000000000000001101111011000000100
19996,455,0.223659,17E,8,100011111111
26672,456,0.223905,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18182,457,0.224141,211,8,0100011000000000111111111111111100001010000000000000000011101011
1929,458,0.224386,242,8,0000000000000000111111111110111111111110000000000000110100000000
8853,460,0.224778,29C,8,0000000000000000000000000000000011111111111111110000000000000000
43198,113,0.22503,653,5,1001001000010000101100110101001011001000
29669,462,0.225185,55D,8,0000011000011101111101000000111110010001100000000000000010000000
15182,463,0.226804,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
45452,553,0.227175,657,3,111011100100000000000000
10369,465,0.227252,189,8,0011001000000010110001010011110010010000110000100000000000000000
34806,225,0.22788,2B7,6,101010110100010000000000000000100001101100000000
305,473,0.232771,3F7,8,0000100000000000000001000000000000000000000000000000000000000000
29992,475,0.233191,0C6,8,0111110101011111100000000000000010000000000000011011110001100110
44404,522,0.233303,65C,4,00110011111111001010010000000000
46646,244,0.233418,500,6,011111000000000000000110000000000000000000000000
5242,476,0.233431,12E,8,1100101010000000000000000111111111110000111111111111111100000000
39285,508,0.233537,2B9,4,01101001110000000000000000000000
23662,477,0.233667,17A,8,0011001000000110010100001010101000000000001100000011001000000000
19997,478,0.233915,17E,8,100011111111
26673,480,0.234326,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13367,481,0.234576,29A,8,111111110000
34807,483,0.234583,2B7,6,001001100000110000001110000000000000000011110000
15183,484,0.236961,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10370,486,0.237408,189,8,0011001000000010110001010011110010010000110000100000000000000000
3726,488,0.238987,217,8,1111111111111111000000110000000000000000000000000000000001100000
41691,614,0.240087,3FA,3,011010000011000110000000
34808,482,0.241285,2B7,6,011001010000000011100000111111111111111000000001
40196,613,0.242421,218,2,100111011110000
23663,492,0.242729,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29993,494,0.243166,0C6,8,0111110101011111100000000000000010000000000000011011111001100100
5243,495,0.243406,12E,8,1100101010000000000000000111111111110000111111111111111100000000
19998,496,0.243655,17E,8,100011111111
33294,79,0.243749,3B7,7,00111100111111111111111111111111111111111111111111110000
26674,497,0.2439,20C,8,1111100011111111111100100001000011111111111100000000000000000000
18183,498,0.244137,211,8,0100011000000000111111111111111100001010000000000000000011101011
1930,499,0.244383,242,8,0000000000000000111111111110111111111110000000000000110100000000
8854,501,0.244773,29C,8,0000000000000000000000000000000011111111111111110000000000000000
1171,502,0.245024,354,8,0
15184,503,0.247472,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10371,505,0.24792,189,8,0011001000000010110001010011110010010000110000100000000000000000
34809,247,0.247987,2B7,6,101010110100010000000000000000110101011100000000
2,507,0.248849,5DE,8,1000010
43199,217,0.250033,653,5,0100000001011101000000000000000001000100
45453,544,0.252417,657,3,100000010000100000000000
8240,510,0.252748,4AD,8,0000000011111111111111110000000000000000000000000000000000000000
29994,512,0.253173,0C6,8,0111110101011111100000000000000010000000000000011010000010000010
5244,513,0.253415,12E,8,1100101001111111111111110111111111110000111111111111111100000000
23664,514,0.253651,17A,8,0011001000000110010100001010101000000000001100000011001000000000
19999,515,0.2539,17E,8,100011111111
26675,516,0.254146,20C,8,1111100011111111111100100001000011111111111100000000000000000000
13368,517,0.254392,29A,8,11111111
34810,520,0.25469,2B7,6,001001100000110000001110000000000000000011110000
8542,519,0.254822,2C2,8,0000011100111011000000000000000000000000000000000000000000000000
15185,524,0.256845,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
10372,526,0.257294,189,8,0011001000000010110001010011110010010000110000100000000000000000
3727,528,0.258872,217,8,1111111111111111000000110000000000000000000000000000000001100000
23342,531,0.259648,2BC,8,1001010011001000001101011110000110101100000110101011011100011101
41692,472,0.260094,3FA,3,011001000010010111010000
34811,518,0.261392,2B7,6,011001010000000011100000111111111111111000000001
40197,612,0.262622,218,2,1000100000000
23665,532,0.262734,17A,8,0011001000000110010100001010101000000000001100000011001000000000
29995,534,0.263158,0C6,8,0111110101011111100000000000000010000000000000011010001010000000
5245,535,0.2634,12E,8,1100101001111111111111110111111111110000111111111111111100000000
20000,536,0.263649,17E,8,100011111111
26676,537,0.263895,20C,8,1111100011111111111100100001000011111111111100000000000000000000
33295,304,0.264061,3B7,7,10100011011000100000101011100001000000000000000000000001
18184,538,0.264131,211,8,0100011000000000111111111111111100001010000000000000000011101010
1931,539,0.264377,242,8,0000000000000000111111111110111111111110000000000000110100000000
8855,541,0.264768,29C,8,0000000000000000000000000000000011111111111111110000000000000000
44405,592,0.266632,65C,4,11111101111100010010000000011011
46647,570,0.266763,500,6,001110100001000010010001010011010010000001100000
15186,546,0.266781,1F6,8,0000000000100000100000000010001100000000111111111111111111111110
39286,509,0.2669,2B9,4,00110101110000000000000000000000
10373,548,0.267229,189,8,0011001000000010110001010011110010010000110000100000000000000000
